year_edition,name,rider_url,team,team_url,bib_number,nationality,birthdate,place_of_birth,height,weight,current_pcs_rank,current_uci_world_rank,speciality_one_day_races,speciality_gc,speciality_time_trial,speciality_sprint,speciality_climber,speciality_hills
2022,MEZGEC Luka,luka-mezgec,Team BikeExchange - Jayco (WT),team/team-bikeexchange-jayco-2022,207,SI,1988-6-27,Kranj,1.83,72.0,,,1611,640,33,1195,238,2216
2022,SCHULTZ Nick,nick-schultz,Team BikeExchange - Jayco (WT),team/team-bikeexchange-jayco-2022,208,AU,1994-9-13,Brisbane,1.8,68.0,,,432,842,65,15,910,634
2022,BONNAMOUR Franck,franck-bonnamour,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,211,FR,1995-6-20,Lannion,1.8,70.0,,,639,396,25,84,508,556
2022,BARTHE Cyril,cyril-barthe,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,212,FR,1996-2-14,Sauveterre-de-Béarn,1.84,70.0,,,263,297,9,294,95,434
2022,GOUGEARD Alexis,alexis-gougeard,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,213,FR,1993-3-5,Rouen,1.76,70.0,,,585,659,556,80,162,284
2022,LECROQ Jérémy,jeremy-lecroq,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,214,FR,1995-4-7,Paris,1.89,70.0,,,411,32,18,496,0,46
2022,LEMOINE Cyril,cyril-lemoine,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,215,FR,1983-3-3,Tours,1.82,73.0,,,739,853,962,195,27,170
2022,MOZZATO Luca,luca-mozzato,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,216,IT,1998-2-15,Arzignano,1.78,67.0,,,1975,161,0,1188,6,771
2022,ROLLAND Pierre,pierre-rolland,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,217,FR,1986-10-10, Gien,1.84,70.0,,,502,3339,250,20,3300,642
2022,SCHÖNBERGER Sebastian,sebastian-schonberger,B&B Hotels - KTM (PRT),team/b-b-hotels-ktm-2022,218,AT,1994-5-14,Linz,1.81,64.0,,,241,244,13,25,90,174
2023,VINGEGAARD Jonas,jonas-vingegaard,Jumbo-Visma (WT),team/team-jumbo-visma-2023,1,DK,1996-12-10,Hillerslev,1.75,58.0,7.0,7.0,320,5026,2064,34,4390,1561
2023,BENOOT Tiesj,tiesj-benoot,Jumbo-Visma (WT),team/team-jumbo-visma-2023,2,BE,1994-3-11,Ghent,1.9,72.0,87.0,55.0,5252,1912,83,932,2687,3018
2023,KELDERMAN Wilco,wilco-kelderman,Jumbo-Visma (WT),team/team-jumbo-visma-2023,3,NL,1991-3-25,Amersfoort,1.85,65.0,68.0,89.0,754,6079,2699,84,5112,2562
2023,KUSS Sepp,sepp-kuss,Jumbo-Visma (WT),team/team-jumbo-visma-2023,4,US,1994-9-13,Durango,1.82,61.0,,,193,2616,315,23,3328,570
2023,LAPORTE Christophe,christophe-laporte,Jumbo-Visma (WT),team/team-jumbo-visma-2023,5,FR,1992-12-11,La Seyne-sur-Mer,1.91,76.0,75.0,67.0,4166,950,901,2068,368,1738
2023,VAN AERT Wout,wout-van-aert,Jumbo-Visma (WT),team/team-jumbo-visma-2023,6,BE,1994-9-15,Herentals,1.9,78.0,6.0,4.0,7819,1191,3042,1982,2102,4755
2023,VAN BAARLE Dylan,dylan-van-baarle,Jumbo-Visma (WT),team/team-jumbo-visma-2023,7,NL,1992-5-21,Voorburg,1.89,78.0,,,2684,1454,1306,176,514,1496
2023,VAN HOOYDONCK Nathan,nathan-van-hooydonck,Jumbo-Visma (WT),team/team-jumbo-visma-2023,8,BE,1995-10-12,Gooreind,1.92,78.0,,,534,328,297,58,14,156
2023,POGAČAR Tadej,tadej-pogacar,UAE Team Emirates (WT),team/uae-team-emirates-2023,11,SI,1998-9-21,Klanec,1.76,66.0,1.0,1.0,7677,6844,2703,194,8498,3706
2023,BJERG Mikkel,mikkel-bjerg,UAE Team Emirates (WT),team/uae-team-emirates-2023,12,DK,1998-11-3,Copenhagen ,1.91,78.0,,,511,437,2295,146,116,322
2023,GROßSCHARTNER Felix,felix-grossschartner,UAE Team Emirates (WT),team/uae-team-emirates-2023,14,AT,1993-12-23,Wels,1.84,64.0,,,527,2739,1243,265,1547,1482
2023,LAENGEN Vegard Stake,vegard-stake-laengen,UAE Team Emirates (WT),team/uae-team-emirates-2023,15,NO,1989-2-7,Fredrikstad,1.95,79.0,,,569,748,382,0,269,175
2023,MAJKA Rafał,rafal-majka,UAE Team Emirates (WT),team/uae-team-emirates-2023,16,PL,1989-9-12,Zegartowice,1.73,62.0,,,1184,5689,919,40,6358,1922
2023,SOLER Marc,marc-soler,UAE Team Emirates (WT),team/uae-team-emirates-2023,17,ES,1993-11-22,Vilanova i la Geltrú,1.86,68.0,,95.0,295,2575,774,8,2949,1244
2023,TRENTIN Matteo,matteo-trentin,UAE Team Emirates (WT),team/uae-team-emirates-2023,18,IT,1989-8-2,Borgo Valsugana,1.79,74.0,86.0,100.0,5446,1019,334,1994,1014,4131
2023,YATES Adam,adam-yates,UAE Team Emirates (WT),team/uae-team-emirates-2023,19,GB,1992-8-7,Bury,1.73,58.0,14.0,18.0,2349,7079,1216,64,7222,2004
2023,BERNAL Egan,egan-bernal,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,21,CO,1997-1-13,Bogotá,1.75,60.0,78.0,54.0,933,4611,596,120,4134,1236
2023,CASTROVIEJO Jonathan,jonathan-castroviejo,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,22,ES,1987-4-27,Getxo,1.71,62.0,,,263,2091,4574,1,1080,337
2023,FRAILE Omar,omar-fraile,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,23,ES,1990-7-17,Santurtzi,1.84,72.0,,,373,675,169,37,980,648
2023,KWIATKOWSKI Michał,michal-kwiatkowski,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,24,PL,1990-6-2,Chełmża,1.76,68.0,,,4717,3670,3561,281,3312,3584
2023,MARTÍNEZ Daniel Felipe,daniel-felipe-martinez,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,25,CO,1996-4-25,Soacha,1.72,63.0,,,839,2835,1258,13,2474,736
2023,PIDCOCK Thomas,thomas-pidcock,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,26,GB,1999-7-30,Leeds,1.7,58.0,13.0,17.0,2730,1231,137,370,2028,1871
2023,RODRÍGUEZ Carlos,carlos-rodriguez-cano,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,27,ES,2001-2-2,Almuñécar,1.83,67.0,50.0,52.0,503,2483,447,14,2367,527
2023,TURNER Ben,ben-turner,INEOS Grenadiers (WT),team/ineos-grenadiers-2023,28,GB,1999-5-28,Doncaster,1.94,74.0,,,475,254,118,193,41,302
2023,GAUDU David,david-gaudu,Groupama - FDJ (WT),team/groupama-fdj-2023,31,FR,1996-10-10,Landivisiau,1.72,53.0,69.0,70.0,1762,3136,160,17,4052,1214
2023,GENIETS Kevin,kevin-geniets,Groupama - FDJ (WT),team/groupama-fdj-2023,32,LU,1997-1-9,Esch-sur-Alzette,1.93,73.0,,,602,440,242,53,282,328
2023,KÜNG Stefan,stefan-kung,Groupama - FDJ (WT),team/groupama-fdj-2023,33,CH,1993-11-16,Wil,1.93,83.0,53.0,35.0,2900,1664,5799,406,526,1748
2023,LE GAC Olivier,olivier-le-gac,Groupama - FDJ (WT),team/groupama-fdj-2023,34,FR,1993-8-27,Brest,1.8,70.0,,,702,410,4,118,84,171
2023,MADOUAS Valentin,valentin-madouas,Groupama - FDJ (WT),team/groupama-fdj-2023,35,FR,1996-7-12,Brest,1.79,71.0,73.0,66.0,3266,1207,93,190,1640,1784
2023,PACHER Quentin,quentin-pacher,Groupama - FDJ (WT),team/groupama-fdj-2023,36,FR,1992-1-6,Libourne,1.79,62.0,,,876,1051,122,84,1034,1540
2023,PINOT Thibaut,thibaut-pinot,Groupama - FDJ (WT),team/groupama-fdj-2023,37,FR,1990-5-29,Lure,1.8,63.0,,,1919,6908,1547,4,7740,1538
2023,VAN DEN BERG Lars,lars-van-den-berg,Groupama - FDJ (WT),team/groupama-fdj-2023,38,NL,1998-7-7,De Meern,1.85,72.0,,,99,80,30,21,77,126
2023,CARAPAZ Richard,richard-carapaz,EF Education - EasyPost (WT),team/ef-education-easypost-2023,41,EC,1993-5-29,El Carmelo,1.7,62.0,15.0,9.0,1262,4060,551,88,4822,1735
2023,AMADOR Andrey,andrey-amador,EF Education - EasyPost (WT),team/ef-education-easypost-2023,42,CR,1986-8-29,San José,1.8,73.0,,,671,1518,1228,54,1046,566
2023,BETTIOL Alberto,alberto-bettiol,EF Education - EasyPost (WT),team/ef-education-easypost-2023,43,IT,1993-10-29,Poggibonsi,1.8,69.0,,,2487,956,1106,288,978,2130
2023,CHAVES Esteban,johan-esteban-chaves,EF Education - EasyPost (WT),team/ef-education-easypost-2023,44,CO,1990-1-17,Bogota,1.64,55.0,,,1249,3376,225,164,3806,1415
2023,CORT Magnus,magnus-cort-nielsen,EF Education - EasyPost (WT),team/ef-education-easypost-2023,45,DK,1993-1-16,Rønne,1.84,68.0,23.0,31.0,1646,1453,825,1095,1188,2688
2023,POWLESS Neilson,neilson-powless,EF Education - EasyPost (WT),team/ef-education-easypost-2023,46,US,1996-9-3,Eglin,1.83,67.0,19.0,25.0,2607,1569,891,238,1678,1109
2023,SHAW James,james-shaw,EF Education - EasyPost (WT),team/ef-education-easypost-2023,47,GB,1996-6-13,Nottingham,1.79,63.0,,,128,618,121,35,382,264
2023,URÁN Rigoberto,rigoberto-uran,EF Education - EasyPost (WT),team/ef-education-easypost-2023,48,CO,1987-1-26,Urrao,1.73,63.0,,,3086,5913,1804,60,6462,2170
2023,ALAPHILIPPE Julian,julian-alaphilippe,Soudal Quick-Step (WT),team/soudal-quick-step-2023,51,FR,1992-6-11,Saint-Amand-Montrond,1.73,62.0,83.0,80.0,6670,2738,1430,774,5331,4658
2023,ASGREEN Kasper,kasper-asgreen,Soudal Quick-Step (WT),team/soudal-quick-step-2023,52,DK,1995-2-8,Kolding,1.93,75.0,,,1615,821,2406,303,504,1518
2023,CAVAGNA Rémi,remi-cavagna,Soudal Quick-Step (WT),team/soudal-quick-step-2023,53,FR,1995-8-10,Clermont-Ferrand,1.86,78.0,,,469,981,2778,112,298,756
2023,DECLERCQ Tim,tim-declercq,Soudal Quick-Step (WT),team/soudal-quick-step-2023,54,BE,1989-3-21,Leuven,1.9,78.0,,,765,475,26,442,52,90
2023,DEVENYNS Dries,dries-devenyns,Soudal Quick-Step (WT),team/soudal-quick-step-2023,55,BE,1983-7-22,Leuven,1.77,65.0,,,1594,1907,796,85,890,1106
2023,JAKOBSEN Fabio,fabio-jakobsen,Soudal Quick-Step (WT),team/soudal-quick-step-2023,56,NL,1996-8-31,Gorinchem,1.81,78.0,,,1883,148,38,3676,6,654
2023,LAMPAERT Yves,yves-lampaert,Soudal Quick-Step (WT),team/soudal-quick-step-2023,57,BE,1991-4-10,Izegem,1.8,75.0,,,3492,1470,2455,1682,186,1172
2023,MØRKØV Michael,michael-morkov,Soudal Quick-Step (WT),team/soudal-quick-step-2023,58,DK,1985-4-30,Kokkedal,1.83,71.0,,,1239,978,366,711,143,518
2023,LANDA Mikel,mikel-landa,Bahrain - Victorious (WT),team/bahrain-victorious-2023,62,ES,1989-12-13,Murgia,1.72,61.0,31.0,26.0,1017,6401,298,28,7045,1186
2023,ARNDT Nikias,nikias-arndt,Bahrain - Victorious (WT),team/bahrain-victorious-2023,63,DE,1991-11-18,Buchholz in der Nordheide,1.87,77.5,,,895,795,1018,404,467,1651
2023,BAUHAUS Phil,phil-bauhaus,Bahrain - Victorious (WT),team/bahrain-victorious-2023,64,DE,1994-7-8,Bocholt,1.84,75.0,,,924,266,1,2216,0,1687
2023,BILBAO Pello,pello-bilbao,Bahrain - Victorious (WT),team/bahrain-victorious-2023,65,ES,1990-2-25,Guernica,1.74,60.0,64.0,57.0,1631,4751,1135,450,4896,2188
2023,HAIG Jack,jack-haig,Bahrain - Victorious (WT),team/bahrain-victorious-2023,66,AU,1993-9-6,Southport,1.9,67.0,,,687,3023,316,27,2506,1069
2023,MOHORIČ Matej,matej-mohoric,Bahrain - Victorious (WT),team/bahrain-victorious-2023,67,SI,1994-10-19,Kranj,1.86,71.0,,,2986,2331,352,696,1610,2820
2023,POELS Wout,wout-poels,Bahrain - Victorious (WT),team/bahrain-victorious-2023,68,NL,1987-10-1,Venray,1.86,66.0,,,1038,5143,916,32,4986,1763
2023,WRIGHT Fred,alfred-wright,Bahrain - Victorious (WT),team/bahrain-victorious-2023,69,GB,1999-6-13,London,1.84,75.0,,,730,375,441,196,348,1342
2023,HINDLEY Jai,jai-hindley,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,71,AU,1996-5-5,Perth,1.75,60.0,,,460,3312,153,16,3082,780
2023,BUCHMANN Emanuel,emanuel-buchmann,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,72,DE,1992-11-18, Ravensburg,1.8,59.0,,,816,3249,233,80,2960,840
2023,HALLER Marco,marco-haller,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,73,AT,1991-4-1,Sankt Veit an der Glan,1.78,72.0,,,1337,671,79,274,88,578
2023,JUNGELS Bob,bob-jungels,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,74,LU,1992-9-22,Rollingen,1.89,70.0,,,1245,2624,2692,403,1652,1282
2023,KONRAD Patrick,patrick-konrad,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,75,AT,1991-10-13,Mödling,1.81,64.0,,,1499,2667,458,88,2686,1666
2023,MEEUS Jordi,jordi-meeus,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,76,BE,1998-7-1,Lommel,1.9,80.0,99.0,,1906,86,60,1638,32,729
2023,POLITT Nils,nils-politt,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,77,DE,1994-3-6,Cologne,1.92,80.0,,,2248,1025,1244,472,152,1439
2023,VAN POPPEL Danny,danny-van-poppel,Bora - Hansgrohe (WT),team/bora-hansgrohe-2023,78,NL,1993-7-26,Moergestel,1.84,82.0,,,3341,785,435,4790,198,1762
2023,CICCONE Giulio,giulio-ciccone,Lidl - Trek (WT),team/lidl-trek-2023,81,IT,1994-12-20,Chieti,1.76,58.0,20.0,19.0,1501,1843,117,2,3810,1097
2023,GALLOPIN Tony,tony-gallopin,Lidl - Trek (WT),team/lidl-trek-2023,82,FR,1988-5-24, Dourdan,1.81,69.0,,,3129,2384,1086,161,2265,2392
2023,SKJELMOSE Mattias,mattias-skjelmose-jensen,Lidl - Trek (WT),team/lidl-trek-2023,83,DK,2000-9-26,Copenhagen,1.8,65.0,26.0,20.0,1386,2225,1084,126,2108,1408
2023,KIRSCH Alex,alex-kirsch,Lidl - Trek (WT),team/lidl-trek-2023,84,LU,1992-6-12,Luxembourg,1.94,78.0,,,632,504,705,327,127,471
2023,LÓPEZ Juan Pedro,juan-pedro-lopez,Lidl - Trek (WT),team/lidl-trek-2023,85,ES,1997-7-31,Lebrija,1.7,60.0,,,64,1070,18,2,802,148
2023,PEDERSEN Mads,mads-pedersen,Lidl - Trek (WT),team/lidl-trek-2023,86,DK,1995-12-18,Tølløse,1.8,76.0,4.0,3.0,4667,1527,1777,2738,448,3274
2023,SIMMONS Quinn,quinn-simmons,Lidl - Trek (WT),team/lidl-trek-2023,87,US,2001-5-8,Durango,1.85,73.0,,,504,479,38,87,468,646
2023,STUYVEN Jasper,jasper-stuyven,Lidl - Trek (WT),team/lidl-trek-2023,88,BE,1992-4-17, Leuven,1.87,78.0,,,4842,1314,284,1602,697,3441
2023,O'CONNOR Ben,ben-o-connor,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,91,AU,1995-11-25,Subiaco,1.88,67.0,32.0,16.0,751,3432,596,40,3070,942
2023,BERTHET Clément,clement-berthet,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,92,FR,1997-8-2,Pierre Bénite,1.84,68.0,,,583,642,20,2,684,334
2023,COSNEFROY Benoît,benoit-cosnefroy,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,93,FR,1995-10-17,Cherbourg-en-Cotentin,1.79,65.0,,,3836,1039,330,272,936,1742
2023,DEWULF Stan,stan-dewulf,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,94,BE,1997-12-20,Stavele,1.76,74.0,,,746,628,78,276,204,474
2023,GALL Felix,felix-gall,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,95,AT,1998-2-27,Nußdorf-Debant,1.8,66.0,94.0,,324,1195,97,2,2060,334
2023,NAESEN Oliver,oliver-naesen,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,96,BE,1990-9-16,Oostende,1.84,74.0,,,4340,1447,49,756,415,2328
2023,PARET-PEINTRE Aurélien,aurelien-paret-peintre,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,97,FR,1996-2-27,Annemasse,1.84,64.0,,,907,1473,181,8,1456,728
2023,PETERS Nans,nans-peters,AG2R Citroën Team (WT),team/ag2r-citroen-team-2023,98,FR,1994-3-12,Grenoble,1.77,72.0,,,610,484,90,80,530,265
2023,VAN DER POEL Mathieu,mathieu-van-der-poel,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,101,NL,1995-1-19,Kapellen,1.84,75.0,9.0,5.0,7991,1129,1028,1467,1072,3628
2023,DILLIER Silvan,silvan-dillier,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,102,CH,1990-8-3,Aarau,1.83,75.0,,,1236,952,526,662,296,530
2023,GOGL Michael,michael-gogl,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,103,AT,1993-11-4,Gmunden,1.86,71.0,,,583,486,76,34,292,364
2023,HERMANS Quinten,quinten-hermans,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,104,BE,1995-7-29,Antwerp,1.74,62.0,,,929,678,89,210,583,1250
2023,KRAGH ANDERSEN Søren,soren-kragh-andersen,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,105,DK,1994-8-10,Strib,1.78,73.0,,,1517,1406,1847,742,422,1390
2023,PHILIPSEN Jasper,jasper-philipsen,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,106,BE,1998-3-2,Mol,1.76,75.0,5.0,12.0,5089,574,154,5752,185,2358
2023,RICKAERT Jonas,jonas-rickaert,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,107,BE,1994-2-7,Sint-Eloois-Vijve,1.87,88.0,,,808,198,120,678,2,70
2023,SINKELDAM Ramon,ramon-sinkeldam,Alpecin - Deceuninck (WT),team/alpecin-deceuninck-2023,108,NL,1989-2-9,Zaandam,1.93,77.0,,,898,578,72,164,1,90
2023,GIRMAY Biniam,biniam-girmay,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,111,ER,2000-4-2,Asmara,1.84,70.0,10.0,10.0,3008,90,112,1276,238,1907
2023,CALMEJANE Lilian,lilian-calmejane,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,112,FR,1992-12-6,Albi,1.84,70.0,,,1061,1317,188,178,1055,1059
2023,COSTA Rui,rui-costa,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,113,PT,1986-10-5,Póvoa de Varzim,1.82,69.0,,,4401,6234,1621,97,5354,2698
2023,MEINTJES Louis,louis-meintjes,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,114,ZA,1992-2-21,Pretoria,1.73,58.0,,,669,3277,347,100,3326,484
2023,PETIT Adrien,adrien-petit,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,115,FR,1990-9-26,Arras,1.88,80.0,,,1853,385,365,665,8,141
2023,SMITH Dion,dion-smith,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,116,NZ,1993-3-3,Taupaki,1.79,67.0,,,1192,814,71,244,334,1343
2023,TEUNISSEN Mike,mike-teunissen,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,117,NL,1992-8-25,Ysselsteyn,1.84,73.0,74.0,79.0,2396,1411,338,1770,192,1434
2023,ZIMMERMANN Georg,georg-zimmermann,Intermarché - Circus - Wanty (WT),team/intermarche-circus-wanty-2023,118,DE,1997-10-11,Augsburg,1.81,70.0,,,988,683,0,55,677,780
2023,MARTIN Guillaume,guillaume-martin,Cofidis (WT),team/cofidis-2023,121,FR,1993-6-9,Paris,1.73,55.0,56.0,86.0,2570,3896,10,81,4014,1760
2023,COQUARD Bryan,bryan-coquard,Cofidis (WT),team/cofidis-2023,122,FR,1992-4-25,Saint-Nazaire,1.71,59.0,,87.0,3161,1240,289,3304,210,2571
2023,GESCHKE Simon,simon-geschke,Cofidis (WT),team/cofidis-2023,123,DE,1986-3-13,Berlin,1.71,64.0,,,1572,1563,668,24,1657,1033
2023,IZAGIRRE Ion,ion-izagirre,Cofidis (WT),team/cofidis-2023,124,ES,1989-2-4,Ormaiztegi,1.73,60.0,,90.0,2008,5429,3017,172,4548,2284
2023,LAFAY Victor,victor-lafay,Cofidis (WT),team/cofidis-2023,125,FR,1996-1-17,Lyon,1.77,65.0,,,532,536,13,13,630,522
2023,PEREZ Anthony,anthony-perez,Cofidis (WT),team/cofidis-2023,126,FR,1991-4-22,Toulouse,1.9,70.0,,,595,542,302,47,290,362
2023,RENARD Alexis,alexis-renard,Cofidis (WT),team/cofidis-2023,127,FR,1999-6-1,Saint-Brieuc,1.86,74.0,,,620,242,35,390,32,140
2023,ZINGLE Axel,axel-zingle,Cofidis (WT),team/cofidis-2023,128,FR,1998-12-18,Mulhouse,1.73,67.0,,,1700,591,191,475,254,994
2023,MAS Enric,enric-mas,Movistar Team (WT),team/movistar-team-2023,131,ES,1995-1-7,Artà,1.77,61.0,11.0,11.0,993,4995,666,19,5690,1364
2023,GUERREIRO Ruben,ruben-guerreiro,Movistar Team (WT),team/movistar-team-2023,132,PT,1994-7-6,Montijo,1.78,65.0,,,820,1548,36,112,1696,1281
2023,ARANBURU Alex,alex-aranburu,Movistar Team (WT),team/movistar-team-2023,133,ES,1995-9-19,Ezkio-Itsaso,1.78,63.0,33.0,37.0,2336,928,301,376,1705,2475
2023,IZAGIRRE Gorka,gorka-izagirre,Movistar Team (WT),team/movistar-team-2023,134,ES,1987-10-7,Ormaiztegi,1.76,66.0,,,1422,2362,764,68,1924,1458
2023,JORGENSON Matteo,matteo-jorgenson,Movistar Team (WT),team/movistar-team-2023,135,US,1999-7-1,Walnut Creek,1.9,69.0,21.0,22.0,927,2002,584,138,1564,1154
2023,MÜHLBERGER Gregor,gregor-muhlberger,Movistar Team (WT),team/movistar-team-2023,136,AT,1994-4-4,Haidershofen ,1.8,64.0,,,853,837,239,74,963,462
2023,OLIVEIRA Nelson,nelson-oliveira,Movistar Team (WT),team/movistar-team-2023,137,PT,1989-3-6,Anadia,1.8,67.0,,,624,1209,3816,24,546,884
2023,PEDRERO Antonio,antonio-pedrero,Movistar Team (WT),team/movistar-team-2023,138,ES,1991-10-23,Terrassa,1.77,60.0,,,186,801,14,2,824,227
2023,BARDET Romain,romain-bardet,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,141,FR,1990-11-9, Brioude,1.85,65.0,,93.0,3401,6495,401,366,8511,2067
2023,DEGENKOLB John,john-degenkolb,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,142,DE,1989-1-7,Gera,1.8,82.0,,,6464,1231,297,3248,315,3315
2023,DINHAM Matthew,matthew-dinham,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,143,AU,2000-4-9,Johannesburg ,1.75,63.0,,,248,140,8,6,100,161
2023,EDMONDSON Alex,alexander-edmondson,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,144,AU,1993-12-22,Miri,1.83,75.0,,,192,321,573,106,0,328
2023,EEKHOFF Nils,nils-eekhoff,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,145,NL,1998-1-23,Rijsenhout,1.92,75.0,,,756,279,222,722,0,262
2023,HAMILTON Chris,chris-hamilton,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,146,AU,1995-5-18,Bendigo ,1.78,70.0,,,260,848,74,10,540,408
2023,VERMAERKE Kevin,kevin-vermaerke,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,147,US,2000-10-16,Johannesburg ,1.81,67.0,,,550,599,11,14,470,524
2023,WELSFORD Sam,sam-welsford,Team dsm - firmenich (WT),team/team-dsm-firmenich-2023,148,AU,1996-1-19,Subiaco,1.8,79.0,,,645,200,78,1289,0,156
2023,WOODS Michael,michael-woods,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,151,CA,1986-10-12,Toronto,1.75,62.0,,97.0,3257,2295,40,188,4494,1787
2023,BOIVIN Guillaume,guillaume-boivin,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,152,CA,1989-5-25,Montreal,1.8,78.0,,,1436,457,153,301,66,362
2023,CLARKE Simon,simon-clarke,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,153,AU,1986-7-18, Melbourne,1.75,63.0,,,2436,1580,139,266,1374,1707
2023,HOULE Hugo,hugo-houle,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,154,CA,1990-9-27,Sainte-Perpétue,1.82,72.0,,,761,1004,700,254,484,738
2023,NEILANDS Krists,krists-neilands,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,155,LV,1994-8-18,Kuldīga,1.89,69.0,,,789,722,250,96,428,625
2023,SCHULTZ Nick,nick-schultz,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,156,AU,1994-9-13,Brisbane,1.8,68.0,,,432,842,65,15,910,634
2023,STRONG Corbin,corbin-strong,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,157,NZ,2000-4-30,Invercargill,1.73,63.0,48.0,43.0,1409,377,30,322,441,1646
2023,TEUNS Dylan,dylan-teuns,Israel - Premier Tech (PRT),team/israel-premier-tech-2023,158,BE,1992-3-1,Diest,1.81,64.0,,,2103,2800,575,116,2780,2256
2023,YATES Simon,simon-yates,Team Jayco AlUla (WT),team/team-jayco-alula-2023,161,GB,1992-8-7,Bury,1.72,58.0,30.0,21.0,1188,5805,1215,36,6211,1839
2023,CRADDOCK Lawson,lawson-craddock,Team Jayco AlUla (WT),team/team-jayco-alula-2023,162,US,1992-2-20,Houston,1.78,69.0,,,211,862,1540,41,522,500
2023,DURBRIDGE Luke,luke-durbridge,Team Jayco AlUla (WT),team/team-jayco-alula-2023,163,AU,1991-4-9,Greenmount,1.87,78.0,,,878,1306,2371,154,62,364
2023,GROENEWEGEN Dylan,dylan-groenewegen,Team Jayco AlUla (WT),team/team-jayco-alula-2023,164,NL,1993-6-21,Amsterdam,1.77,70.0,92.0,,4065,385,15,8072,38,1031
2023,HARPER Chris,chris-harper,Team Jayco AlUla (WT),team/team-jayco-alula-2023,165,AU,1994-11-23,Melbourne,1.85,67.0,,,435,1141,294,68,894,248
2023,JUUL-JENSEN Christopher,christopher-juul-jensen,Team Jayco AlUla (WT),team/team-jayco-alula-2023,166,DK,1989-7-6,Kilmacanogue,1.83,73.0,,,697,1137,357,2,154,218
2023,MEZGEC Luka,luka-mezgec,Team Jayco AlUla (WT),team/team-jayco-alula-2023,167,SI,1988-6-27,Kranj,1.83,72.0,,,1611,640,33,1195,238,2216
2023,REINDERS Elmar,elmar-reinders,Team Jayco AlUla (WT),team/team-jayco-alula-2023,168,NL,1992-3-14,Emmen,1.9,78.1,,,519,171,131,682,22,74
